,q0001,q0002,q0009,q0025,q0026,q0028,q0029,q0030,auto_Unnamed: 0,auto_StartDate,auto_EndDate,auto_q0001,auto_q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,auto_q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,auto_q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,auto_q0013,auto_q0014,auto_q0015,auto_q0017,auto_q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,auto_q0022,auto_q0024,q0025_0001,q0025_0002,q0025_0003,auto_q0026,auto_q0028,auto_q0029,auto_q0030,auto_q0034,auto_q0035,auto_q0036,auto_race2,auto_racethn4,auto_educ3,auto_educ4,auto_age3,auto_kids,auto_orientation,auto_weight
255,1.0,0.3333333333333333,0,1,0.0,1,0.3333333333333333,5,255,239,247,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,5,5,8,3,0,1,1,1,1,1,1,0,91
256,0.3333333333333333,0.3333333333333333,0,1,1.0,1,1.0,2,256,240,247,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,8,10,4,0,1,1,0,2,1,1,1,68
257,0.3333333333333333,0.0,1,1,1.0,1,0.6666666666666666,5,257,241,248,3,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,0,17,9,3,2,1,1,0,0,0,1,1,82
258,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.3333333333333333,3,258,242,249,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,1,1,5,2,0,1,1,1,1,1,1,0,1,1,178
259,0.6666666666666666,0.3333333333333333,0,0,1.0,1,0.6666666666666666,1,259,243,250,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,45,9,6,0,1,1,0,0,0,0,1,92
260,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.3333333333333333,2,260,244,251,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,1,1,22,1,4,0,1,1,1,1,1,1,1,179
261,1.0,1.0,1,1,1.0,1,0.3333333333333333,3,261,245,252,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,1,5,1,0,1,1,1,1,1,1,1,1
262,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.6666666666666666,3,262,246,253,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,44,9,1,0,1,1,0,0,1,1,1,180
263,1.0,0.6666666666666666,1,0,1.0,1,0.6666666666666666,2,263,247,252,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,29,2,9,0,1,1,0,0,0,0,1,144
264,1.0,1.0,1,1,1.0,1,0.6666666666666666,4,264,248,254,1,2,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,2,1,0,0,1,1,0,14,9,9,0,1,1,0,0,0,1,1,181
265,0.3333333333333333,0.3333333333333333,1,1,1.0,1,1.0,1,265,249,255,3,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,1,1,2,16,4,0,1,1,1,0,2,0,1,1,182
266,0.3333333333333333,0.3333333333333333,1,0,0.0,1,0.6666666666666666,5,266,250,256,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,5,3,3,0,1,1,0,0,1,0,0,138
267,0.6666666666666666,1.0,0,0,0.0,1,0.6666666666666666,1,267,251,257,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,15,3,0,1,1,1,0,0,1,0,0,121
268,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,5,268,252,258,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,4,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,0,5,2,3,3,1,1,0,0,1,1,1,138
269,0.6666666666666666,0.6666666666666666,0,1,1.0,1,0.6666666666666666,3,269,253,259,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,0,12,9,2,0,1,1,0,0,1,1,1,183
270,0.6666666666666666,1.0,0,0,1.0,1,0.6666666666666666,2,270,254,260,0,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,0,32,5,4,4,1,1,0,0,1,0,1,184
271,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.6666666666666666,3,271,255,261,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,2,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,21,8,2,0,1,1,0,0,1,1,1,183
272,0.6666666666666666,0.6666666666666666,1,1,1.0,0,0.6666666666666666,2,272,256,262,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,2,0,24,1,1,0,0,2,0,0,0,1,1,185
273,1.0,0.6666666666666666,1,1,1.0,1,0.6666666666666666,5,273,257,263,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,5,4,3,0,1,1,0,0,0,1,1,186
274,0.3333333333333333,0.3333333333333333,1,1,1.0,0,0.6666666666666666,5,274,258,264,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,4,0,4,4,3,0,0,2,0,0,0,1,1,187
275,1.0,0.3333333333333333,0,1,1.0,1,1.0,2,275,259,265,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,8,2,4,0,1,1,0,2,1,1,1,68
276,1.0,0.3333333333333333,1,0,1.0,1,1.0,5,276,260,266,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,31,3,7,0,1,1,0,2,0,0,1,188
277,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.6666666666666666,4,277,261,267,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,3,0,1,0,1,1,0,14,3,8,0,1,1,0,0,1,1,1,25
278,0.6666666666666666,0.6666666666666666,0,0,1.0,1,0.6666666666666666,5,278,262,268,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,1,1,0,5,0,3,3,1,1,0,0,1,0,1,138
279,0.6666666666666666,0.6666666666666666,1,0,1.0,1,0.6666666666666666,2,279,263,269,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,24,9,9,0,1,1,0,0,0,0,1,144
280,1.0,0.3333333333333333,1,0,1.0,1,1.0,5,280,264,270,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,2,0,0,0,1,1,1,2,5,1,3,3,1,1,0,2,2,0,1,189
281,1.0,0.0,0,1,1.0,1,0.6666666666666666,3,281,265,271,1,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,11,1,2,0,1,1,0,0,1,1,1,154
282,1.0,0.3333333333333333,1,1,1.0,1,0.3333333333333333,3,282,266,272,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,5,3,3,1,0,1,1,1,1,0,1,1,178
283,0.3333333333333333,0.6666666666666666,1,1,0.0,1,1.0,2,283,266,273,3,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,4,0,1,0,0,1,2,10,2,4,0,1,1,0,2,0,1,0,190
284,0.6666666666666666,0.6666666666666666,1,0,1.0,1,0.6666666666666666,3,284,267,212,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,3,1,0,1,1,0,0,0,0,1,97
285,0.6666666666666666,1.0,0,1,1.0,0,0.3333333333333333,5,285,268,274,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2,3,1,0,0,1,3,3,5,0,3,4,0,3,2,3,2,1,1,191
286,1.0,0.6666666666666666,0,1,1.0,1,1.0,2,286,269,275,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,8,1,4,1,1,1,0,2,1,1,1,68
287,0.6666666666666666,0.3333333333333333,1,1,1.0,1,1.0,1,287,270,276,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,2,0,10,0,3,1,1,0,2,0,1,1,192
288,0.6666666666666666,1.0,1,0,0.0,1,0.3333333333333333,2,288,271,277,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,3,8,0,4,4,1,1,2,3,0,0,0,193
289,0.6666666666666666,0.3333333333333333,1,1,1.0,1,1.0,1,289,272,278,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,27,9,4,0,1,1,0,2,1,1,1,159
290,0.6666666666666666,0.6666666666666666,0,1,1.0,1,0.6666666666666666,1,290,273,279,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,0,15,9,0,3,1,1,0,0,1,1,1,121
291,0.3333333333333333,0.6666666666666666,1,1,0.5,1,0.3333333333333333,2,291,274,280,3,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,3,0,1,0,3,1,1,30,11,5,5,1,1,1,1,0,1,0,194
292,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,2,292,275,281,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,1,0,10,9,4,1,1,1,0,0,0,1,1,195
293,0.6666666666666666,0.6666666666666666,1,0,1.0,1,1.0,1,293,276,282,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,2,16,8,0,0,1,1,0,2,0,0,1,196
294,1.0,0.6666666666666666,1,0,1.0,1,0.6666666666666666,1,294,277,283,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,4,1,0,2,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,1,1,0,15,1,0,1,1,1,0,0,2,0,1,197
295,1.0,0.6666666666666666,1,1,0.0,1,0.6666666666666666,5,295,278,284,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,9,3,4,1,1,0,0,0,1,0,44
296,0.6666666666666666,0.0,0,0,1.0,1,0.6666666666666666,3,296,279,222,0,3,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,0,1,3,5,4,1,1,0,0,1,0,1,198
297,0.6666666666666666,0.3333333333333333,0,0,0.0,0,0.6666666666666666,5,297,280,285,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,3,0,0,1,0,2,0,6,7,3,0,0,2,0,0,0,0,0,199
298,1.0,1.0,1,1,1.0,1,1.0,1,298,281,286,1,2,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,27,2,0,1,1,1,0,2,1,1,1,159
299,1.0,0.0,0,0,0.5,1,0.3333333333333333,2,299,282,287,1,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,3,1,1,22,1,4,0,1,1,1,1,2,0,0,200
300,1.0,1.0,0,0,1.0,0,0.3333333333333333,3,300,283,288,1,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,11,1,2,1,0,2,1,1,2,0,1,201
302,0.3333333333333333,0.3333333333333333,1,0,0.5,1,0.3333333333333333,1,302,284,223,3,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,0,1,3,1,5,45,1,6,0,1,1,1,1,0,0,0,203
303,1.0,1.0,0,1,1.0,1,0.6666666666666666,3,303,285,289,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,2,1,1,1,0,0,1,1,1,198
304,0.3333333333333333,0.3333333333333333,0,1,1.0,1,0.6666666666666666,5,304,286,290,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,5,8,3,0,1,1,0,0,1,1,1,138
305,1.0,0.6666666666666666,1,0,1.0,1,1.0,5,305,287,291,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,1,2,17,9,3,1,1,1,0,2,1,0,1,21
306,1.0,0.3333333333333333,1,0,1.0,1,0.6666666666666666,2,306,287,291,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,32,9,4,0,1,1,0,0,1,0,1,184
307,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,1,307,288,292,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,2,0,1,1,1,0,0,1,1,1,7
308,1.0,0.0,1,1,1.0,0,1.0,1,308,289,293,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,3,2,15,5,0,4,0,3,0,2,0,1,1,204
309,0.6666666666666666,0.3333333333333333,0,0,0.0,1,0.3333333333333333,5,309,290,294,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3,5,3,3,0,1,1,2,3,0,0,0,205
310,1.0,0.0,0,0,1.0,1,0.3333333333333333,5,310,291,295,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,5,5,7,3,0,1,1,1,1,1,0,1,91
311,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,1,311,292,296,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,1,2,15,10,0,0,1,1,0,2,0,1,1,206
312,1.0,1.0,0,1,1.0,1,0.3333333333333333,5,312,293,297,1,2,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,3,17,1,3,3,1,1,2,3,0,1,1,207
