,q0001,q0002,q0009,q0025,q0026,q0028,q0029,q0030,auto_Unnamed: 0,auto_StartDate,auto_EndDate,auto_q0001,auto_q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,auto_q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,auto_q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,auto_q0013,auto_q0014,auto_q0015,auto_q0017,auto_q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,auto_q0022,auto_q0024,q0025_0001,q0025_0002,q0025_0003,auto_q0026,auto_q0028,auto_q0029,auto_q0030,auto_q0034,auto_q0035,auto_q0036,auto_race2,auto_racethn4,auto_educ3,auto_educ4,auto_age3,auto_kids,auto_orientation,auto_weight
327,somewhat_masculine,somewhat_important,not_employed,True,straight,white,graduate,midwest,327,307,312,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,21,9,2,1,1,1,0,2,1,1,1,217
328,very_masculine,somewhat_important,not_employed,True,straight,white,high_school,west,328,308,313,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,5,5,4,3,0,1,1,1,1,0,1,1,93
330,very_masculine,somewhat_important,not_employed,True,straight,white,graduate,west,330,309,315,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,2,17,8,3,4,1,1,0,2,1,1,1,21
331,somewhat_masculine,somewhat_important,employed,True,straight,white,college_graduate,midwest,331,310,316,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,11,8,2,0,1,1,0,0,0,1,1,218
332,somewhat_masculine,somewhat_important,not_employed,True,straight,white,high_school,northeast,332,310,317,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,5,15,5,1,0,1,1,1,1,0,1,1,70
334,very_masculine,very_important,not_employed,False,straight,white,high_school,midwest,334,312,319,1,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,34,9,1,0,1,1,1,1,1,0,1,164
335,very_masculine,not_at_all_important,not_employed,False,bisexual,white,college_graduate,southeast,335,313,320,1,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,30,1,9,0,1,1,0,0,0,0,0,172
337,somewhat_masculine,not_too_important,not_employed,True,straight,white,graduate,southeast,337,315,321,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,2,8,6,4,0,1,1,0,2,0,1,1,221
338,somewhat_masculine,somewhat_important,employed,True,straight,white,graduate,midwest,338,316,322,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,2,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,2,21,5,9,0,1,1,0,2,1,1,1,217
341,somewhat_masculine,not_too_important,not_employed,True,straight,white,graduate,southeast,341,318,325,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,8,9,4,2,1,1,0,2,1,1,1,68
342,somewhat_masculine,not_too_important,employed,True,straight,white,graduate,northeast,342,319,326,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,3,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,0,10,0,0,1,1,0,2,1,1,1,27
343,not_very_masculine,not_at_all_important,not_employed,True,straight,white,graduate,midwest,343,320,327,3,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,2,2,1,0,1,1,0,2,1,1,1,5
344,somewhat_masculine,somewhat_important,not_employed,True,straight,white,graduate,southeast,344,321,328,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,8,2,4,3,1,1,0,2,1,1,1,68
345,very_masculine,somewhat_important,employed,True,straight,white,college_graduate,northeast,345,322,329,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,5,0,0,1,1,0,0,1,1,1,7
346,very_masculine,somewhat_important,employed,True,straight,not_white,high_school,southwest,346,323,330,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,2,1,19,8,8,4,0,2,1,1,0,1,1,224
347,very_masculine,very_important,not_employed,False,straight,white,graduate,west,347,324,331,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,2,5,3,3,0,1,1,0,2,1,0,1,62
348,very_masculine,not_at_all_important,employed,True,straight,not_white,high_school,southwest,348,325,332,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,3,0,0,2,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2,0,1,0,1,0,3,14,3,8,0,0,0,2,3,0,1,1,225
349,very_masculine,very_important,employed,True,straight,white,college_graduate,west,349,326,333,1,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,5,9,3,0,1,1,0,0,1,1,1,138
350,very_masculine,not_at_all_important,not_employed,True,straight,white,high_school,southeast,350,327,334,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,28,8,4,0,1,1,1,1,1,1,1,226
351,somewhat_masculine,somewhat_important,not_employed,False,straight,white,graduate,west,351,328,335,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,46,3,7,0,1,1,0,2,1,0,1,227
352,very_masculine,somewhat_important,employed,True,straight,white,college_graduate,midwest,352,329,336,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,1,0,1,1,0,34,1,1,0,1,1,0,0,1,1,1,208
354,somewhat_masculine,somewhat_important,not_employed,True,straight,white,graduate,midwest,354,331,332,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,3,0,1,0,1,1,2,34,5,4,0,1,1,0,2,0,1,1,229
355,very_masculine,somewhat_important,not_employed,True,straight,white,graduate,southwest,355,332,338,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,1,1,2,14,5,8,0,1,1,0,2,1,1,1,60
356,somewhat_masculine,somewhat_important,employed,True,straight,white,graduate,west,356,333,339,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,1,0,1,1,2,46,4,7,0,1,1,0,2,0,1,1,230
357,somewhat_masculine,somewhat_important,employed,True,straight,white,college_graduate,southeast,357,334,340,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,2,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,8,1,4,0,1,1,0,0,1,1,1,18
358,very_masculine,somewhat_important,employed,False,straight,white,high_school,west,358,335,341,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,5,31,9,7,0,1,1,1,1,0,0,1,231
359,somewhat_masculine,not_too_important,not_employed,True,straight,white,college_graduate,northeast,359,336,342,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,15,1,0,0,1,1,0,0,1,1,1,121
360,somewhat_masculine,somewhat_important,not_employed,False,straight,white,graduate,northeast,360,337,343,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,1,2,0,9,6,1,1,1,0,2,1,0,1,27
361,somewhat_masculine,somewhat_important,employed,False,straight,white,college_graduate,west,361,338,344,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5,1,3,0,1,1,0,0,0,0,1,167
362,very_masculine,very_important,employed,True,straight,white,high_school,west,362,339,345,1,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,2,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,1,5,5,3,0,1,1,1,1,0,1,1,93
363,somewhat_masculine,not_too_important,employed,True,straight,white,high_school,midwest,363,340,346,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,3,44,1,1,0,1,1,2,3,0,1,1,232
364,somewhat_masculine,not_too_important,employed,True,straight,white,graduate,northeast,364,341,347,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,15,10,0,0,1,1,0,2,1,1,1,24
365,not_very_masculine,not_at_all_important,not_employed,True,straight,white,high_school,west,365,342,348,3,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,3,25,3,7,3,1,1,2,3,1,1,1,213
366,very_masculine,very_important,employed,True,straight,white,high_school,southwest,366,343,349,1,2,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0,1,1,1,14,4,8,0,1,1,1,1,2,1,1,233
367,very_masculine,very_important,employed,True,straight,white,high_school,west,367,344,350,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,1,17,1,3,1,1,1,1,1,0,1,1,33
368,very_masculine,very_important,employed,False,straight,not_white,high_school,southeast,368,345,351,1,2,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,1,3,3,8,0,4,4,0,3,2,3,2,0,1,14
369,somewhat_masculine,somewhat_important,not_employed,True,straight,white,high_school,west,369,346,352,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,5,25,3,7,0,1,1,1,1,1,1,1,102
370,somewhat_masculine,not_too_important,employed,True,straight,not_white,graduate,west,370,347,353,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,2,2,5,2,5,1,0,2,0,2,0,1,1,234
371,somewhat_masculine,somewhat_important,not_employed,True,not_straight,white,high_school,southeast,371,348,354,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,5,8,7,4,0,1,1,1,1,1,1,0,40
372,somewhat_masculine,very_important,employed,True,straight,not_white,high_school,southeast,372,349,355,0,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3,3,7,3,0,0,0,3,2,3,0,1,1,235
373,somewhat_masculine,somewhat_important,not_employed,False,straight,white,high_school,southeast,373,350,356,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,1,1,1,8,3,4,4,1,1,1,1,0,0,1,90
374,somewhat_masculine,not_at_all_important,not_employed,True,straight,white,high_school,northeast,374,351,357,0,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,15,9,0,2,1,1,1,1,1,1,1,236
375,very_masculine,not_at_all_important,not_employed,True,straight,white,graduate,northeast,375,352,358,1,3,1,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,1,2,27,10,4,3,1,1,0,2,1,1,1,159
376,somewhat_masculine,not_too_important,employed,True,straight,white,college_graduate,midwest,376,352,359,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,0,34,4,1,0,1,1,0,0,0,1,1,237
377,somewhat_masculine,somewhat_important,employed,False,straight,white,high_school,west,377,353,360,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,5,5,7,5,0,1,1,1,1,2,0,1,238
379,not_very_masculine,somewhat_important,not_employed,True,straight,white,graduate,southwest,379,355,362,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,19,8,7,1,1,1,0,2,1,1,1,175
380,somewhat_masculine,not_too_important,employed,True,straight,white,college_graduate,southwest,380,356,363,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,0,14,7,8,0,1,1,0,0,0,1,1,23
381,very_masculine,somewhat_important,not_employed,True,straight,white,high_school,northeast,381,357,364,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,15,4,0,0,1,1,1,1,0,1,1,70
382,very_masculine,not_too_important,not_employed,True,straight,white,graduate,midwest,382,358,365,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,11,9,2,0,1,1,0,2,1,1,1,222
383,somewhat_masculine,somewhat_important,not_employed,True,straight,white,high_school,northeast,383,359,366,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,15,8,0,0,1,1,1,1,1,1,1,236
384,somewhat_masculine,somewhat_important,not_employed,True,straight,white,high_school,southeast,384,360,365,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,4,0,1,0,1,1,3,8,1,4,0,1,1,2,3,1,1,1,95
385,very_masculine,very_important,employed,True,straight,white,college_graduate,midwest,385,361,367,1,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,1,0,34,8,1,0,1,1,0,0,0,1,1,162
386,very_masculine,not_too_important,not_employed,True,straight,white,college_graduate,west,386,362,368,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,17,9,3,3,1,1,0,0,1,1,1,36
388,very_masculine,not_too_important,employed,True,straight,white,graduate,west,388,364,370,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,2,1,0,0,1,1,2,5,5,3,1,1,1,0,2,2,1,1,189
389,very_masculine,not_too_important,employed,False,not_straight,white,college_graduate,northeast,389,365,371,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,9,8,6,0,1,1,0,0,0,0,0,239
390,very_masculine,not_too_important,employed,True,straight,not_white,high_school,southwest,390,366,372,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,1,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,1,0,1,4,5,14,0,8,4,0,2,1,1,0,1,1,240
391,not_very_masculine,not_too_important,employed,True,straight,white,college_graduate,southeast,391,367,373,3,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,8,5,4,0,1,1,0,0,0,1,1,12
